url,address,price,State of the property,Availability,Number of bedrooms,postal_code,city,Surface bedroom 1,Livable surface,Furnished,Kitchen equipment,Kitchen type,Number of showers,Number of toilets,Type of heating,Type of glazing,Entry phone,Elevator,Access for disabled,Floor of appartment,Number of facades,Number of floors,Garden,Terrace,Surface terrace,Swimming pool,Specific primary energy consumption,Validity date EPC/PEB,CO2 emission,Certification - Electrical installation,Flooding Area type,Demarcated flooding area
https://immovlan.be/en/detail/apartment/for-sale/4100/seraing/vbc79025,Rue Ferrer 45 12,149000,Excellent,,1,4100,seraing,17 m²,50 m²,No,Super equipped,,1,1,,Double glass,,No,No,1,2,3,No,Yes,18 m²,No,131 kWh/m²/year,13/11/2034,25,"yes, certificate in accordance",no flooding area,(information not available)
https://immovlan.be/en/detail/apartment/for-sale/4100/seraing/vbc68574,Place Verhaeren 24,233900,Excellent,,2,4100,seraing,8 m²,90 m²,,,,,,,,,,,1,,2,,Yes,,,,,,"yes, certificate in accordance",(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/4100/seraing/vbc06139,Place du Pairay 21 1,195000,Fully renovated,On contract,3,4100,seraing,17 m²,125 m²,No,Partially equipped,Kitchenette,1,2,Gas,Double glass,Yes,Yes,No,1,2,5,,,,No,193 kWh/m²/year,30/10/2034,36,"yes, certificate in accordance",no flooding area,(information not available)
https://immovlan.be/en/detail/apartment/for-sale/4101/jemeppe/vbc80513,Rue de Quirini 22 212,129000,Normal,On contract,2,4101,jemeppe,18 m²,87 m²,No,,,1,1,Gas,Double glass,Yes,Yes,No,2,3,4,,Yes,5 m²,No,393 kWh/m²/year,16/10/2015,,"yes, certificate in accordance",no flooding area,a demarcated riparian zone
https://immovlan.be/en/detail/apartment/for-sale/4100/seraing/vbc73123,Place Verhaeren 24,299900,,,2,4100,seraing,16 m²,100 m²,No,,,1,1,,,Yes,Yes,Yes,,,,,Yes,23 m²,No,109 kWh/m²/year,10/01/2025,20,"yes, certificate in accordance",(information not available),(information not available)
https://immovlan.be/en/detail/duplex/for-sale/4100/seraing/vbc71688,Rue de la Province 65,189000,New,On contract,2,4100,seraing,11 m²,90 m²,No,Super equipped,,1,1,Gas,Double glass,,No,No,0,2,1,Yes,Yes,25 m²,No,166 kWh/m²/year,05/05/2035,,"yes, certificate in accordance",no flooding area,(information not available)
https://immovlan.be/en/detail/triplex/for-sale/4101/jemeppe/vbc82658,Rue de la Station 13,149000,Normal,,3,4101,jemeppe,16 m²,102 m²,No,,,1,1,Gas,Double glass,,No,No,1,2,3,No,Yes,15 m²,No,290 kWh/m²/year,17/04/2035,53,"No, certificate does not comply",no flooding area,(information not available)
https://immovlan.be/en/detail/apartment/for-sale/4100/seraing/vbc25919,Rue Ferrer 45 02,199000,Excellent,,2,4100,seraing,14 m²,118 m²,No,Super equipped,,1,1,Gas,Double glass,,No,No,0,4,3,Yes,Yes,30 m²,No,181 kWh/m²/year,08/11/2034,34,"yes, certificate in accordance",no flooding area,(information not available)
https://immovlan.be/en/detail/apartment/for-sale/4100/seraing/vbc25921,Rue Ferrer 45,169000,Excellent,,1,4100,seraing,13 m²,65 m²,No,Super equipped,,1,1,Gas,Double glass,,No,No,1,2,3,No,Yes,20 m²,No,112 kWh/m²/year,13/11/2034,21,"yes, certificate in accordance",no flooding area,(information not available)
https://immovlan.be/en/detail/apartment/for-sale/4102/ougree/vbb94749,Rue du Travail 9 /051,210000,,On contract,2,4102,ougree,,99 m²,No,Super equipped,,,,,,,Yes,,5,2,8,No,Yes,5 m²,,205 kWh/m²/year,14/11/2028,5791,"yes, certificate in accordance",no flooding area,(information not available)
https://immovlan.be/en/detail/apartment/for-sale/4100/seraing/vbc68573,Place Verhaeren 24,339000,Excellent,,2,4100,seraing,12 m²,120 m²,,,,,,,,,,,2,,2,,Yes,,,,,,"yes, certificate in accordance",(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/4100/seraing/vbc79024,Rue Ferrer 45 22,149000,Excellent,,1,4100,seraing,17 m²,50 m²,No,Super equipped,,1,1,Gas,Double glass,,No,No,2,2,3,,Yes,18 m²,No,169 kWh/m²/year,13/11/2034,31,"yes, certificate in accordance",no flooding area,(information not available)
https://immovlan.be/en/detail/apartment/for-sale/4100/seraing/vbc57451,Rue Haute,218600,New,Immediately,2,4100,seraing,,74 m²,No,,,,,,,,,,1,3,,,Yes,,,,,,,(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbc11299,7090 Braine-le-Comte,283250,,,2,7090,braine-le-comte,,100 m²,,,,,,Not specified,,,,,2,4,,No,Yes,6 m²,,51 kWh/m²/year,,,,(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbb28121,7090 Braine-le-Comte,328900,,From 01/06/2020,3,7090,braine-le-comte,,121 m²,,,,1,,Electricity,,,,,1,4,,Yes,Yes,24 m²,,,,,,(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbb28123,7090 Braine-le-Comte,334900,,From 01/06/2020,3,7090,braine-le-comte,,121 m²,,,,1,,Electricity,,,,,3,4,,Yes,Yes,21 m²,,,,,,(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbb38715,7090 Braine-le-Comte,299000,,,2,7090,braine-le-comte,,94 m²,,,,,,Hot air,,,,,2,2,,,Yes,19 m²,,38 kWh/m²/year,,10,,(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbb28120,7090 Braine-le-Comte,276900,,From 01/06/2020,2,7090,braine-le-comte,,97 m²,,,,1,,Electricity,,,,,3,4,,Yes,Yes,17 m²,,,,,,(information not available),(information not available)
https://immovlan.be/en/detail/penthouse/for-sale/7090/braine-le-comte/vbb28114,7090 Braine-le-Comte,432900,,From 01/06/2020,3,7090,braine-le-comte,,136 m²,,,,1,,Electricity,,,,,4,4,,Yes,Yes,78 m²,,,,,,(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbb28117,7090 Braine-le-Comte,302900,,From 01/06/2020,2,7090,braine-le-comte,,105 m²,,,,1,,Electricity,,,,,0,4,,Yes,Yes,42 m²,,,,,,(information not available),(information not available)
https://immovlan.be/en/detail/penthouse/for-sale/7090/braine-le-comte/vbb28115,7090 Braine-le-Comte,432900,,From 01/06/2020,3,7090,braine-le-comte,,132 m²,,,,1,,Electricity,,,,,4,4,,Yes,Yes,61 m²,,,,,,(information not available),(information not available)
https://immovlan.be/en/detail/ground-floor/for-sale/7090/braine-le-comte/vbc11294,7090 Braine-le-Comte,277070,,,2,7090,braine-le-comte,,98 m²,,,,,,Not specified,,,,,0,4,,Yes,Yes,12 m²,,85 kWh/m²/year,,,,(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbb28118,7090 Braine-le-Comte,270900,,From 01/06/2020,2,7090,braine-le-comte,,97 m²,,,,1,,Electricity,,,,,1,4,,Yes,Yes,17 m²,,,,,,(information not available),(information not available)
https://immovlan.be/en/detail/ground-floor/for-sale/7090/braine-le-comte/vbc11293,7090 Braine-le-Comte,269860,,,2,7090,braine-le-comte,,96 m²,,,,,,Not specified,,,,,0,4,,Yes,No,,,103 kWh/m²/year,,,,(information not available),(information not available)
https://immovlan.be/en/detail/duplex/for-sale/7090/braine-le-comte/vbb84631,Rue Saint-Géry 7 2,170000,To be renovated,On contract,3,7090,braine-le-comte,,150 m²,No,,,,,,Double glass,,No,No,2,2,2,No,Yes,25 m²,No,,,,No certificate,no flooding area,(information not available)
https://immovlan.be/en/detail/penthouse/for-sale/7090/braine-le-comte/vbb28124,7090 Braine-le-Comte,495900,,From 01/06/2020,3,7090,braine-le-comte,,171 m²,,,,1,,Electricity,,,,,4,4,,Yes,Yes,64 m²,,,,,,(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbb40636,7090 Braine-le-Comte,150000,Normal,,1,7090,braine-le-comte,,55 m²,No,Partially equipped,,,,Gas,,,No,,1,,,No,Yes,,,538 kWh/m²/year,19/03/2034,107,Not applicable,(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbb28116,7090 Braine-le-Comte,277900,,From 01/06/2020,2,7090,braine-le-comte,,97 m²,,,,1,,Electricity,,,,,0,4,,Yes,Yes,37 m²,,,,,,(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbb28122,7090 Braine-le-Comte,331900,,From 01/06/2020,3,7090,braine-le-comte,,121 m²,,,,1,,Electricity,,,,,2,4,,Yes,Yes,21 m²,,,,,,(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbc11296,7090 Braine-le-Comte,278100,,,2,7090,braine-le-comte,,100 m²,,,,,,Not specified,,,,,1,4,,No,Yes,6 m²,,53 kWh/m²/year,,,,(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbb28119,7090 Braine-le-Comte,273900,,From 01/06/2020,2,7090,braine-le-comte,,97 m²,,,,1,,Electricity,,,,,2,4,,Yes,Yes,17 m²,,,,,,(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/1400/nivelles/vbc11127,Boulevard de la Dodaine 50 22,270000,,,2,1400,nivelles,,96 m²,No,,,1,1,Gas,,,Yes,,2,2,7,No,Yes,11 m²,,124 kWh/m²/year,04/12/2034,23,"yes, certificate in accordance",(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/1400/nivelles/vbc20379,1400 Nivelles,250000,Normal,,2,1400,nivelles,16 m²,108 m²,No,Fully equipped,Western kitchen,,2,Gas,Double glass,Yes,Yes,No,2,2,4,,Yes,25 m²,No,337 kWh/m²/year,25/11/2034,62,"No, certificate does not comply",no flooding area,(information not available)
https://immovlan.be/en/detail/apartment/for-sale/1400/nivelles/vbc05522,1400 Nivelles,200000,Normal,,2,1400,nivelles,14 m²,82 m²,No,,,,1,,Double glass,Yes,Yes,Yes,9,2,10,,Yes,,No,156 kWh/m²/year,01/12/2034,29,"yes, certificate in accordance",(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/1400/nivelles/vbc05711,Allée de la Cense du Colombier 40 0107,280000,,,2,1400,nivelles,,95 m²,No,,,,1,Electricity,,,Yes,,1,2,3,No,Yes,6 m²,,188 kWh/m²/year,01/01/2034,54,"yes, certificate in accordance",(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbc11300,7090 Braine-le-Comte,298700,,,2,7090,braine-le-comte,,102 m²,,,,,,Not specified,,,,,2,4,,No,Yes,10 m²,,69 kWh/m²/year,,,,(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/1400/nivelles/vbb56346,1400 Nivelles,195000,Normal,On contract,2,1400,nivelles,9 m²,74 m²,,,,,2,,Double glass,,Yes,,1,2,10,,,,,171 kWh/m²/year,12/08/2034,32,"yes, certificate in accordance",(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/1400/nivelles/vbb16849,1400 Nivelles,195000,To renovate,On contract,2,1400,nivelles,14 m²,75 m²,No,Fully equipped,Western kitchen,,1,Gas,,,Yes,Yes,2,3,10,,Yes,,No,207 kWh/m²/year,17/04/2034,38,,(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbb31218,7090 Braine-le-Comte,273900,New,,2,7090,braine-le-comte,,97 m²,No,Super equipped,,,,,,,No,,2,,4,No,Yes,17 m²,,,,,Not applicable,(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/1400/nivelles/vbb18636,Place du Canestia 4 19,315000,,,2,1400,nivelles,,86 m²,No,,,,1,Gas,,,Yes,,3,2,4,No,Yes,5 m²,,44 kWh/m²/year,13/03/2034,8,"yes, certificate in accordance",(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/1400/nivelles/vbb70285,1400 Nivelles,190000,Normal,On contract,2,1400,nivelles,15 m²,81 m²,No,Super equipped,,,1,Gas,Double glass,Yes,Yes,Yes,4,2,10,,Yes,,No,225 kWh/m²/year,12/09/2034,41,,no flooding area,(information not available)
https://immovlan.be/en/detail/apartment/for-sale/1400/nivelles/vbc22292,Boulevard de la Dodaine 66 6,270000,,,2,1400,nivelles,,101 m²,No,,,,1,Fuel oil,,,Yes,,6,3,6,No,Yes,15 m²,,541 kWh/m²/year,15/12/2033,134,"yes, certificate in accordance",(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/1400/nivelles/vbc09445,Chaussée de Mons 47 01,280000,,,2,1400,nivelles,,90 m²,No,,,,1,Electricity,,,Yes,,0,2,5,Yes,Yes,15 m²,,216 kWh/m²/year,05/07/2028,61,"yes, certificate in accordance",(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/1400/nivelles/vbb42006,Chaussée de Mons 33 38,195000,,,2,1400,nivelles,,82 m²,No,,,,1,Gas,,,Yes,,7,2,,No,Yes,13 m²,,257 kWh/m²/year,26/06/2034,47,"yes, certificate in accordance",(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/1400/nivelles/vbc25949,1400 Nivelles,195000,Excellent,On contract,2,1400,nivelles,12 m²,72 m²,No,Fully equipped,Western kitchen,,1,Gas,Double glass,Yes,Yes,Yes,4,2,5,,Yes,,No,168 kWh/m²/year,18/12/2034,42,"yes, certificate in accordance",no flooding area,(information not available)
https://immovlan.be/en/detail/apartment/for-sale/1400/nivelles/vbc20805,1400 Nivelles,169000,To renovate,On contract,2,1400,nivelles,15 m²,75 m²,No,,,,1,Gas,Double glass,Yes,Yes,No,9,,10,,Yes,4 m²,No,238 kWh/m²/year,08/01/2035,44,"yes, certificate in accordance",(information not available),(information not available)
https://immovlan.be/en/detail/ground-floor/for-sale/1400/nivelles/vbb50061,1400 Nivelles,180000,Normal,,2,1400,nivelles,10 m²,61 m²,No,Super equipped,,1,1,,Double glass,Yes,Yes,No,0,4,10,Yes,Yes,,No,276 kWh/m²/year,11/12/2033,,"yes, certificate in accordance",no flooding area,(information not available)
https://immovlan.be/en/detail/apartment/for-sale/1400/nivelles/vbc29591,Avenue du Centenaire 57 40,140000,To be renovated,,2,1400,nivelles,,71 m²,No,,,,1,Fuel oil,,,Yes,,9,2,13,No,Yes,15 m²,,168 kWh/m²/year,29/11/2034,42,"No, certificate does not comply",(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/1400/nivelles/vbb03578,Allée du Jacquemart 4 68,118000,To be renovated,,1,1400,nivelles,,43 m²,No,,,,1,Fuel oil,,,No,,8,2,10,No,Yes,3 m²,,281 kWh/m²/year,10/04/2034,70,"No, certificate does not comply",(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/1400/nivelles/vbb33307,Avenue du Centenaire 53 07,350000,,,2,1400,nivelles,,105 m²,No,,,,1,Gas,,,Yes,,1,2,6,No,Yes,8 m²,,51 kWh/m²/year,30/10/2022,11,"yes, certificate in accordance",(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/1400/nivelles/vbb74975,Avenue du Centenaire 55 10,350000,,,2,1400,nivelles,,107 m²,No,,,,1,Gas,,,Yes,,1,4,6,No,Yes,8 m²,,44 kWh/m²/year,21/08/2034,9,"yes, certificate in accordance",no flooding area,(information not available)
https://immovlan.be/en/detail/apartment/for-sale/3001/heverlee/rbs76043,Populierenlaan 10C 62,155000,,,,3001,heverlee,,56 m²,,,,,1,,,,Yes,,6,,,No,Yes,,No,170 kWh/m²/year,,,"yes, certificate in accordance",(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/3010/kessel-lo/rbs22851,Leuvensestraat 7 0201,225000,,Immediately,2,3010,kessel-lo,,81 m²,,,,,1,,,,No,No,2,,,,Yes,2 m²,,547 kWh/m²/year,,,,no flooding area,(information not available)
https://immovlan.be/en/detail/penthouse/for-sale/3000/leuven/rbm82653,Romeinse Ring 25,975000,,Immediately,3,3000,leuven,,173 m²,,Fully equipped,,,2,Not specified,Double glass,,Yes,No,3,,4,,Yes,120 m²,,,,,,no flooding area,(information not available)
https://immovlan.be/en/detail/penthouse/for-sale/1420/braine-l-alleud/vbc89687,Avenue Blücher  M3.2,625000,New,,3,1420,braine-l-alleud,16 m²,133 m²,No,Super equipped,,1,2,Hot air,Double glass,Yes,Yes,Yes,3,2,3,Yes,Yes,36 m²,No,,,20,"yes, certificate in accordance",no flooding area,(information not available)
https://immovlan.be/en/detail/apartment/for-sale/3010/kessel-lo/rbs40282,Alfons Roelandtsstraat 18 1,260000,,,2,3010,kessel-lo,13 m²,69 m²,,Fully equipped,,,1,Gas,Double glass,,,,0,3,3,No,Yes,7 m²,No,375 kWh/m²/year,,,"yes, certificate in accordance",no flooding area,(information not available)
https://immovlan.be/en/detail/studio/for-sale/3000/leuven/rbk26133,Brusselsestraat 278A 0101,179000,,,,3000,leuven,,23 m²,Yes,,,,,Fuel oil,Double glass,,Yes,,1,2,5,No,Yes,9 m²,No,186 kWh/m²/year,,,"yes, certificate in accordance",(information not available),(information not available)
https://immovlan.be/en/detail/studio/for-sale/3000/leuven/rbs81164,Monseigneur van Waeyenberghlaan 54 0207,169000,To be renovated,,1,3000,leuven,,20 m²,No,,,,1,Electricity,,,No,,2,2,2,,,,,356 kWh/m²/year,,,"No, certificate does not comply",no flooding area,(information not available)
https://immovlan.be/en/detail/apartment/for-sale/1420/braine-l-alleud/vbc89689,Avenue Blücher  L1.1,460000,New,,3,1420,braine-l-alleud,13 m²,115 m²,No,Super equipped,,1,2,Hot air,Double glass,Yes,Yes,Yes,1,3,3,Yes,Yes,21 m²,No,,,20,"yes, certificate in accordance",no flooding area,(information not available)
https://immovlan.be/en/detail/apartment/for-sale/1420/braine-l-alleud/vbc42750,Avenue Blücher 20 D12,535000,New,,2,1420,braine-l-alleud,17 m²,125 m²,No,Super equipped,,,2,Gas,Double glass,Yes,Yes,Yes,1,3,3,,Yes,20 m²,No,39 kWh/m²/year,,8,"yes, certificate in accordance",no flooding area,(information not available)
https://immovlan.be/en/detail/studio/for-sale/3000/leuven/rbs86333,Monseigneur van Waeyenberghlaan 54 0206,169000,,,1,3000,leuven,,22 m²,No,,,,1,Electricity,,,Yes,,2,2,,,Yes,,,213 kWh/m²/year,,,"yes, certificate in accordance",no flooding area,(information not available)
https://immovlan.be/en/detail/apartment/for-sale/1420/braine-l-alleud/vbc94560,Chaussée Reine Astrid 88,349000,Normal,,2,1420,braine-l-alleud,13 m²,85 m²,No,Fully equipped,Western kitchen,,1,Gas,Double glass,,Yes,Yes,3,,5,No,Yes,10 m²,No,85 kWh/m²/year,25/04/2035,1507,"yes, certificate in accordance",no flooding area,(information not available)
https://immovlan.be/en/detail/apartment/for-sale/1420/braine-l-alleud/vbc77951,1420 Braine-l'Alleud,250000,Normal,,1,1420,braine-l-alleud,16 m²,70 m²,No,Super equipped,,1,1,Gas,Double glass,Yes,Yes,No,3,2,3,No,Yes,6 m²,No,260 kWh/m²/year,12/04/2026,48,"yes, certificate in accordance",no flooding area,(information not available)
https://immovlan.be/en/detail/apartment/for-sale/3001/heverlee/rbs82226,Geldenaaksebaan 132 0202,698000,Normal,On contract,4,3001,heverlee,,144 m²,No,Super equipped,,1,3,Gas,,,Yes,,2,2,,No,Yes,,,100 kWh/m²/year,06/11/2034,,"yes, certificate in accordance",no flooding area,(information not available)
https://immovlan.be/en/detail/apartment/for-sale/1420/braine-l-alleud/vbc55927,Rue du Serment  B102,439000,New,,3,1420,braine-l-alleud,13 m²,126 m²,No,Super equipped,,,2,Gas,Double glass,Yes,Yes,Yes,1,4,4,No,Yes,14 m²,No,93 kWh/m²/year,,23,"yes, certificate in accordance",(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/1420/braine-l-alleud/vbc71088,1420 Braine-l'Alleud,375000,Excellent,On contract,2,1420,braine-l-alleud,11 m²,100 m²,No,Super equipped,,1,1,Gas,Double glass,Yes,Yes,Yes,3,2,3,,No,,No,101 kWh/m²/year,10/10/2028,20,"yes, certificate in accordance",no flooding area,(information not available)
https://immovlan.be/en/detail/apartment/for-sale/1420/braine-l-alleud/rwc39709,Chaussée Reine Astrid 1,302949,,,2,1420,braine-l-alleud,,95 m²,,Fully equipped,,,,Electricity,Double glass,,Yes,,,,,,Yes,,,,,,,(information not available),(information not available)
https://immovlan.be/en/detail/penthouse/for-sale/1420/braine-l-alleud/vbc89688,Avenue Blücher  M3.1,570000,New,,2,1420,braine-l-alleud,15 m²,111 m²,No,Super equipped,,,2,Hot air,Double glass,Yes,Yes,Yes,3,3,3,Yes,Yes,27 m²,No,,,20,"yes, certificate in accordance",no flooding area,(information not available)
https://immovlan.be/en/detail/duplex/for-sale/1420/braine-l-alleud/vbc76165,1420 Braine-l'Alleud,449000,Excellent,,3,1420,braine-l-alleud,15 m²,139 m²,No,Super equipped,,2,3,Gas,Double glass,Yes,Yes,No,3,,1,,Yes,10 m²,,175 kWh/m²/year,19/12/2034,32,,(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/1420/braine-l-alleud/vbc30512,1420 Braine-l'Alleud,415000,Excellent,On contract,3,1420,braine-l-alleud,29 m²,150 m²,No,Super equipped,,,2,,Double glass,Yes,Yes,Yes,4,3,5,,Yes,11 m²,,250 kWh/m²/year,03/12/2034,64,"No, certificate does not comply",no flooding area,(information not available)
https://immovlan.be/en/detail/apartment/for-sale/1420/braine-l-alleud/vbc37057,1420 Braine-l'Alleud,295000,Normal,,2,1420,braine-l-alleud,17 m²,110 m²,No,Super equipped,,,1,Gas,Double glass,Yes,No,No,,4,,,Yes,,No,363 kWh/m²/year,21/11/2034,67,,no flooding area,(information not available)
https://immovlan.be/en/detail/penthouse/for-sale/1420/braine-l-alleud/vbc93255,1420 Braine-l'Alleud,760000,New,,3,1420,braine-l-alleud,18 m²,175 m²,,Super equipped,,1,2,Hot air,,Yes,Yes,Yes,3,3,3,,Yes,28 m²,No,44 kWh/m²/year,,9,"yes, certificate in accordance",no flooding area,(information not available)
https://immovlan.be/en/detail/apartment/for-sale/1420/braine-l-alleud/vbc82261,1420 Braine-l'Alleud,352000,New,On contract,2,1420,braine-l-alleud,19 m²,101 m²,No,Fully equipped,Western kitchen,,2,Gas,,,Yes,Yes,1,4,4,No,Yes,8 m²,No,85 kWh/m²/year,,,"yes, certificate in accordance",no flooding area,(information not available)
https://immovlan.be/en/detail/apartment/for-sale/1420/braine-l-alleud/rwc39710,Chaussée Reine Astrid 1,372299,,,3,1420,braine-l-alleud,,110 m²,,Fully equipped,,,,Electricity,Double glass,,Yes,,,,,,Yes,,,,,,,(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/1420/braine-l-alleud/vbc89691,Avenue Blücher  M0.1,399000,New,,2,1420,braine-l-alleud,14 m²,96 m²,No,Super equipped,,,1,Hot air,Double glass,Yes,Yes,Yes,0,3,3,Yes,Yes,21 m²,No,,,20,"yes, certificate in accordance",no flooding area,(information not available)
https://immovlan.be/en/detail/penthouse/for-sale/1420/braine-l-alleud/vbc82262,1420 Braine-l'Alleud,337000,New,On contract,1,1420,braine-l-alleud,17 m²,87 m²,No,Super equipped,,1,1,Gas,,,Yes,Yes,3,4,4,,Yes,,No,85 kWh/m²/year,,,"yes, certificate in accordance",no flooding area,(information not available)
https://immovlan.be/en/detail/duplex/for-sale/1420/braine-l-alleud/vbc34581,Rue de la Fosse au Sable 51,345000,Excellent,,3,1420,braine-l-alleud,18 m²,127 m²,No,,,2,3,Electricity,Double glass,Yes,Yes,Yes,3,2,4,No,Yes,6 m²,No,216 kWh/m²/year,16/05/2034,62,"yes, certificate in accordance",no flooding area,(information not available)
https://immovlan.be/en/detail/studio/for-sale/1420/braine-l-alleud/vbc97133,Route du Lion 133 34,185000,Normal,On contract,,1420,braine-l-alleud,,40 m²,,Partially equipped,Kitchenette,1,1,Fuel oil,Double glass,Yes,Yes,,3,,4,,Yes,,,166 kWh/m²/year,12/06/2035,41,"No, certificate does not comply",no flooding area,(information not available)
https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vbc11793,7700 Mouscron,119000,Normal,,1,7700,mouscron,,50 m²,No,Partially equipped,,,1,Gas,,,No,,1,,,,,,,184 kWh/m²/year,13/01/2033,,Not applicable,(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vbc46081,rue de menin 250,399000,,,2,7700,mouscron,,380 m²,No,,,,,,,,No,,0,,,Yes,Yes,,,319 kWh/m²/year,,,Not applicable,(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vbc74710,7700 Mouscron,185000,Normal,,1,7700,mouscron,11 m²,72 m²,No,Fully equipped,Western kitchen,,1,Gas,Double glass,,No,,0,2,,Yes,Yes,30 m²,No,156 kWh/m²/year,27/09/2031,,No certificate,(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vbc09447,7700 Mouscron,89000,To be renovated,,1,7700,mouscron,,55 m²,No,Partially equipped,,1,1,Gas,,,No,,3,,,No,No,,,755 kWh/m²/year,03/12/2033,,Not applicable,(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vbb77741,Grand-Place 22 4,159000,,,3,7700,mouscron,,82 m²,No,,,,,,,,Yes,,3,,,No,No,,,165 kWh/m²/year,,,Not applicable,(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/1420/braine-l-alleud/vbc78721,Rue Jules Hans  C304,322000,,,1,1420,braine-l-alleud,15 m²,78 m²,No,Super equipped,,,1,Gas,Double glass,Yes,Yes,Yes,3,4,4,,Yes,8 m²,No,93 kWh/m²/year,,23,"yes, certificate in accordance",(information not available),(information not available)
